docname,topic,proportion
input_MWW.txt:471,002,1.0
input_MWW.txt:536,004,1.0
input_MWW.txt:571,004,1.0
input_MWW.txt:606,000,1.0
input_MWW.txt:641,004,1.0
input_MWW.txt:676,001,1.0
input_MWW.txt:711,001,1.0
input_MWW.txt:746,009,1.0
input_MWW.txt:781,002,1.0
input_MWW.txt:816,002,1.0
input_MWW.txt:851,000,1.0
input_MWW.txt:886,008,1.0
input_MWW.txt:921,007,1.0
input_MWW.txt:956,002,1.0
input_MWW.txt:991,002,1.0
input_MWW.txt:28,010,1.0
input_MWW.txt:63,000,1.0
input_MWW.txt:98,010,1.0
input_MWW.txt:133,010,1.0
input_MWW.txt:168,002,1.0
input_MWW.txt:203,010,1.0
input_MWW.txt:238,002,1.0
input_MWW.txt:273,003,1.0
input_MWW.txt:308,011,1.0
input_MWW.txt:343,005,1.0
input_MWW.txt:378,005,1.0
input_MWW.txt:413,006,1.0
input_MWW.txt:448,000,1.0
input_MWW.txt:483,010,1.0
input_MWW.txt:513,001,1.0
input_MWW.txt:548,004,1.0
input_MWW.txt:583,000,1.0
input_MWW.txt:618,001,1.0
input_MWW.txt:653,001,1.0
input_MWW.txt:688,007,1.0
input_MWW.txt:723,010,1.0
input_MWW.txt:758,006,1.0
input_MWW.txt:793,002,1.0
input_MWW.txt:828,010,1.0
input_MWW.txt:863,000,1.0
input_MWW.txt:898,008,1.0
input_MWW.txt:933,007,1.0
input_MWW.txt:968,002,1.0
input_MWW.txt:1003,000,0.617961
input_MWW.txt:1003,001,0.245186
input_MWW.txt:1003,002,0.136853
input_MWW.txt:27,010,1.0
input_MWW.txt:62,004,1.0
input_MWW.txt:97,010,1.0
input_MWW.txt:132,007,1.0
input_MWW.txt:167,010,1.0
input_MWW.txt:202,010,1.0
input_MWW.txt:237,002,1.0
input_MWW.txt:272,003,1.0
input_MWW.txt:307,011,1.0
input_MWW.txt:342,010,1.0
input_MWW.txt:377,005,1.0
input_MWW.txt:412,010,1.0
input_MWW.txt:447,000,1.0
input_MWW.txt:482,002,1.0
input_MWW.txt:512,003,1.0
input_MWW.txt:547,002,1.0
input_MWW.txt:582,000,1.0
input_MWW.txt:617,013,1.0
input_MWW.txt:652,001,1.0
input_MWW.txt:687,001,1.0
input_MWW.txt:722,010,1.0
input_MWW.txt:757,000,1.0
input_MWW.txt:792,002,1.0
input_MWW.txt:827,003,1.0
input_MWW.txt:862,000,1.0
input_MWW.txt:897,008,1.0
input_MWW.txt:932,007,1.0
input_MWW.txt:967,010,1.0
input_MWW.txt:1002,004,1.0
input_MWW.txt:20,003,1.0
input_MWW.txt:55,000,1.0
input_MWW.txt:90,010,1.0
input_MWW.txt:125,010,1.0
input_MWW.txt:160,010,1.0
input_MWW.txt:195,010,1.0
input_MWW.txt:230,010,1.0
input_MWW.txt:265,013,1.0
input_MWW.txt:300,002,1.0
input_MWW.txt:335,005,1.0
input_MWW.txt:370,005,1.0
input_MWW.txt:405,009,1.0
input_MWW.txt:440,002,1.0
input_MWW.txt:475,010,1.0
input_MWW.txt:505,000,1.0
input_MWW.txt:540,004,1.0
input_MWW.txt:575,004,1.0
input_MWW.txt:610,001,1.0
input_MWW.txt:645,013,1.0
input_MWW.txt:680,001,1.0
input_MWW.txt:715,001,1.0
input_MWW.txt:750,002,1.0
input_MWW.txt:785,000,1.0
input_MWW.txt:820,002,1.0
input_MWW.txt:855,009,1.0
input_MWW.txt:890,008,1.0
input_MWW.txt:925,007,1.0
input_MWW.txt:960,000,1.0
input_MWW.txt:995,006,1.0
input_MWW.txt:26,003,1.0
input_MWW.txt:61,000,1.0
input_MWW.txt:96,010,1.0
input_MWW.txt:131,010,1.0
input_MWW.txt:166,010,1.0
input_MWW.txt:201,010,1.0
input_MWW.txt:236,003,1.0
input_MWW.txt:271,003,1.0
input_MWW.txt:306,011,1.0
input_MWW.txt:341,005,1.0
input_MWW.txt:376,005,1.0
input_MWW.txt:411,006,1.0
input_MWW.txt:446,010,1.0
input_MWW.txt:481,002,1.0
input_MWW.txt:511,004,1.0
input_MWW.txt:546,004,1.0
input_MWW.txt:581,001,1.0
input_MWW.txt:616,012,1.0
input_MWW.txt:651,002,1.0
input_MWW.txt:686,001,1.0
input_MWW.txt:721,010,1.0
input_MWW.txt:756,006,1.0
input_MWW.txt:791,013,1.0
input_MWW.txt:826,010,1.0
input_MWW.txt:861,000,1.0
input_MWW.txt:896,008,1.0
input_MWW.txt:931,007,1.0
input_MWW.txt:966,010,1.0
input_MWW.txt:1001,003,1.0
input_MWW.txt:34,010,1.0
input_MWW.txt:69,010,1.0
input_MWW.txt:104,010,1.0
input_MWW.txt:139,006,1.0
input_MWW.txt:174,006,1.0
input_MWW.txt:209,010,1.0
input_MWW.txt:244,002,1.0
input_MWW.txt:279,009,1.0
input_MWW.txt:314,000,1.0
input_MWW.txt:349,010,1.0
input_MWW.txt:384,003,1.0
input_MWW.txt:419,010,1.0
input_MWW.txt:454,010,1.0
input_MWW.txt:489,010,1.0
input_MWW.txt:519,004,1.0
input_MWW.txt:554,012,1.0
input_MWW.txt:589,000,1.0
input_MWW.txt:624,004,1.0
input_MWW.txt:659,001,1.0
input_MWW.txt:694,002,1.0
input_MWW.txt:729,013,1.0
input_MWW.txt:764,000,1.0
input_MWW.txt:799,010,1.0
input_MWW.txt:834,010,1.0
input_MWW.txt:869,002,1.0
input_MWW.txt:904,008,1.0
input_MWW.txt:939,007,1.0
input_MWW.txt:974,010,1.0
input_MWW.txt:1009,003,1.0
input_MWW.txt:14,010,1.0
input_MWW.txt:49,003,1.0
input_MWW.txt:84,000,1.0
input_MWW.txt:119,010,1.0
input_MWW.txt:154,010,1.0
input_MWW.txt:189,010,1.0
input_MWW.txt:224,010,1.0
input_MWW.txt:259,010,1.0
input_MWW.txt:294,002,1.0
input_MWW.txt:329,010,1.0
input_MWW.txt:364,005,1.0
input_MWW.txt:399,013,1.0
input_MWW.txt:434,010,1.0
input_MWW.txt:469,002,1.0
input_MWW.txt:504,003,1.0
input_MWW.txt:534,006,1.0
input_MWW.txt:569,001,1.0
input_MWW.txt:604,000,1.0
input_MWW.txt:639,004,1.0
input_MWW.txt:674,001,1.0
input_MWW.txt:709,001,1.0
input_MWW.txt:744,000,1.0
input_MWW.txt:779,000,1.0
input_MWW.txt:814,004,1.0
input_MWW.txt:849,000,1.0
input_MWW.txt:884,008,1.0
input_MWW.txt:919,007,1.0
input_MWW.txt:954,010,1.0
input_MWW.txt:989,003,1.0
input_MWW.txt:30,010,1.0
input_MWW.txt:65,010,1.0
input_MWW.txt:100,010,1.0
input_MWW.txt:135,010,1.0
input_MWW.txt:170,010,1.0
input_MWW.txt:205,010,1.0
input_MWW.txt:240,000,1.0
input_MWW.txt:275,009,1.0
input_MWW.txt:310,002,1.0
input_MWW.txt:345,005,1.0
input_MWW.txt:380,005,1.0
input_MWW.txt:415,013,1.0
input_MWW.txt:450,002,1.0
input_MWW.txt:485,010,1.0
input_MWW.txt:515,001,1.0
input_MWW.txt:550,001,1.0
input_MWW.txt:585,001,1.0
input_MWW.txt:620,004,1.0
input_MWW.txt:655,001,1.0
input_MWW.txt:690,001,1.0
input_MWW.txt:725,010,1.0
input_MWW.txt:760,000,1.0
input_MWW.txt:795,009,1.0
input_MWW.txt:830,002,1.0
input_MWW.txt:865,000,1.0
input_MWW.txt:900,008,1.0
input_MWW.txt:935,007,1.0
input_MWW.txt:970,002,1.0
input_MWW.txt:1005,010,1.0
