docname,topic,proportion
input_SAR.txt:861,001,1.0
input_SAR.txt:896,010,1.0
input_SAR.txt:931,000,1.0
input_SAR.txt:966,000,1.0
input_SAR.txt:1001,012,1.0
input_SAR.txt:1036,004,1.0
input_SAR.txt:1071,011,1.0
input_SAR.txt:1106,016,1.0
input_SAR.txt:1141,011,1.0
input_SAR.txt:1176,001,1.0
input_SAR.txt:1211,011,1.0
input_SAR.txt:1246,012,1.0
input_SAR.txt:1281,016,1.0
input_SAR.txt:1316,002,1.0
input_SAR.txt:1351,016,1.0
input_SAR.txt:1386,000,1.0
input_SAR.txt:1421,007,1.0
input_SAR.txt:1456,016,1.0
input_SAR.txt:1491,016,1.0
input_SAR.txt:1526,000,1.0
input_SAR.txt:1561,006,1.0
input_SAR.txt:1596,001,1.0
input_SAR.txt:1631,002,1.0
input_SAR.txt:1666,001,1.0
input_SAR.txt:24,010,1.0
input_SAR.txt:59,009,1.0
input_SAR.txt:94,010,1.0
input_SAR.txt:129,010,1.0
input_SAR.txt:164,010,1.0
input_SAR.txt:199,011,1.0
input_SAR.txt:234,021,1.0
input_SAR.txt:269,000,1.0
input_SAR.txt:304,004,1.0
input_SAR.txt:339,000,1.0
input_SAR.txt:374,015,1.0
input_SAR.txt:409,009,1.0
input_SAR.txt:444,025,1.0
input_SAR.txt:479,002,1.0
input_SAR.txt:514,000,1.0
input_SAR.txt:549,010,1.0
input_SAR.txt:584,012,1.0
input_SAR.txt:619,000,1.0
input_SAR.txt:654,001,1.0
input_SAR.txt:689,006,1.0
input_SAR.txt:724,010,1.0
input_SAR.txt:759,012,1.0
input_SAR.txt:794,010,1.0
input_SAR.txt:829,012,1.0
input_SAR.txt:859,010,1.0
input_SAR.txt:894,005,1.0
input_SAR.txt:929,016,1.0
input_SAR.txt:964,016,1.0
input_SAR.txt:999,012,1.0
input_SAR.txt:1034,000,1.0
input_SAR.txt:1069,026,1.0
input_SAR.txt:1104,010,1.0
input_SAR.txt:1139,016,1.0
input_SAR.txt:1174,000,1.0
input_SAR.txt:1209,002,1.0
input_SAR.txt:1244,001,1.0
input_SAR.txt:1279,008,1.0
input_SAR.txt:1314,005,1.0
input_SAR.txt:1349,012,1.0
input_SAR.txt:1384,014,1.0
input_SAR.txt:1419,007,1.0
input_SAR.txt:1454,016,1.0
input_SAR.txt:1489,016,1.0
input_SAR.txt:1524,001,1.0
input_SAR.txt:1559,014,1.0
input_SAR.txt:1594,012,1.0
input_SAR.txt:1629,014,1.0
input_SAR.txt:1664,022,1.0
